SciName,campaign,year,season,unit,subunit,site,point_name,habitat,lon,lat,date,time,rad_0_20,rad_20_100,rad_100_250,rad_over_250,protocol,monitors_name,comment_weather,comment_disturbances,notes,record_id,total_count,weather_desc,wind,precipitation,temperature,clouds,disturbances,pilot,agriculture,settlements,dunes,land_use,interaction,protocol.version,established,SPECIES_CODE,count_under_250
Galerida cristata,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Slope 9,Slope,34.80234,30.85467,31/03/2018 00:00,07:42:00,0,0,2,1,B,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,crelar1,2
Ammomanes deserti,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,31/03/2018 00:00,08:28:00,0,0,1,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,deslar1,1
Galerida cristata,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,31/03/2018 00:00,08:28:00,0,0,1,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,crelar1,1
Galerida cristata,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,31/03/2018 00:00,08:28:00,0,1,0,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,crelar1,1
Onychognathus tristramii,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,31/03/2018 00:00,08:28:00,2,0,0,0,A,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,trista1,2
Passer hispaniolensis,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,31/03/2018 00:00,08:28:00,0,1,0,0,B,NA,NA,NA,בתעופה,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,spaspa1,1
Ammomanes deserti,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,31/03/2018 00:00,06:24:00,0,0,1,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,deslar1,1
Calandrella brachydactyla,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,31/03/2018 00:00,06:24:00,0,0,0,3,B,NA,NA,NA,בנדידה,NA,3,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,gstlar1,0
Galerida cristata,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,31/03/2018 00:00,06:24:00,0,0,1,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,crelar1,1
Galerida cristata,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,31/03/2018 00:00,06:24:00,0,0,1,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,crelar1,1
Phylloscopus orientalis,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,31/03/2018 00:00,06:24:00,0,0,1,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,eabwar1,1
Streptopelia decaocto,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,31/03/2018 00:00,06:24:00,0,0,3,0,A,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,eucdov,3
Streptopelia decaocto,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,31/03/2018 00:00,06:24:00,0,0,1,2,B,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,eucdov,1
Ammomanes deserti,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 7,Wadi,34.7644,30.86356,31/03/2018 00:00,09:27:00,0,0,1,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,deslar1,1
Buteo buteo,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 7,Wadi,34.7644,30.86356,31/03/2018 00:00,09:27:00,0,0,0,0,B,NA,NA,NA,"missing count, arbitrarily set to 1 by Ron Chen; in flight out of range",NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,combuz1,0
Galerida cristata,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 7,Wadi,34.7644,30.86356,31/03/2018 00:00,09:27:00,0,0,1,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,crelar1,1
Gyps fulvus,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 7,Wadi,34.7644,30.86356,31/03/2018 00:00,09:27:00,0,0,2,0,B,NA,NA,NA,בגבהים,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,eurgri1,2
Pterocles orientalis,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 7,Wadi,34.7644,30.86356,31/03/2018 00:00,09:27:00,0,0,0,2,B,NA,NA,NA,במעוף,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,blbsan1,0
Scotocerca inquieta,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Far Wadi 7,Wadi,34.7644,30.86356,31/03/2018 00:00,09:27:00,0,0,1,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,stswar1,1
Gyps fulvus,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,31/03/2018 00:00,10:09:00,0,0,0,1,A,NA,NA,NA,בדאיה,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,eurgri1,0
Merops apiaster,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,31/03/2018 00:00,10:09:00,0,0,1,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,eubeat1,1
Cinnyris osea,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,31/03/2018 00:00,10:09:00,0,0,1,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,palsun2,1
Onychognathus tristramii,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,31/03/2018 00:00,10:09:00,0,0,1,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,trista1,1
Passer domesticus,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,31/03/2018 00:00,10:09:00,0,0,2,0,A,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,houspa,2
Linaria cannabina,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,31/03/2018 00:00,10:24:00,0,0,1,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,eurlin1,1
Corvus cornix,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,31/03/2018 00:00,10:24:00,0,1,0,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,hoocro1,1
Galerida cristata,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,31/03/2018 00:00,10:24:00,0,0,1,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,crelar1,1
Galerida cristata,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,31/03/2018 00:00,10:24:00,0,0,1,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,crelar1,1
Onychognathus tristramii,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,31/03/2018 00:00,10:24:00,0,0,1,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,trista1,1
Passer domesticus,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,31/03/2018 00:00,10:24:00,0,0,5,0,A,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,houspa,5
Passer domesticus,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,31/03/2018 00:00,10:24:00,0,0,2,4,B,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,houspa,2
Pycnonotus xanthopygos,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,31/03/2018 00:00,10:24:00,0,0,2,0,B,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,whsbul1,2
Rhodospiza obsoleta,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,31/03/2018 00:00,10:24:00,0,1,0,0,B,NA,NA,NA,בתעופה,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,desfin2,1
Streptopelia turtur,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,31/03/2018 00:00,10:24:00,0,0,1,0,B,NA,NA,NA,במעוף,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,eutdov,1
Curruca curruca,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,31/03/2018 00:00,10:24:00,0,1,0,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,leswhi4,1
Buteo buteo,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,31/03/2018 00:00,06:43:00,0,0,0,1,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,combuz1,0
Columba livia,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,31/03/2018 00:00,06:43:00,0,0,1,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,rocpig,1
Corvus cornix,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,31/03/2018 00:00,06:43:00,0,0,1,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,hoocro1,1
Corvus ruficollis,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,31/03/2018 00:00,06:43:00,0,1,0,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,brnrav1,1
Galerida cristata,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,31/03/2018 00:00,06:43:00,0,0,1,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,crelar1,1
Merops apiaster,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,31/03/2018 00:00,06:43:00,0,6,0,0,A,NA,NA,NA,סביב הכוורות כשמונים מטר צפון מערבה,NA,6,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,eubeat1,6
Onychognathus tristramii,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,31/03/2018 00:00,06:43:00,0,1,0,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,trista1,1
Passer domesticus,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,31/03/2018 00:00,06:43:00,0,0,2,0,B,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,houspa,2
Streptopelia decaocto,T2,2018,Spring,Negev Highlands,NA,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,31/03/2018 00:00,06:43:00,0,0,0,2,B,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Near,NA,NA,,NA,NA,eucdov,0
Ammomanes deserti,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 1,Slope,34.91607,31.00522,11/05/2018 00:00,07:22:00,0,1,0,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,deslar1,1
Ammomanes deserti,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 1,Slope,34.91607,31.00522,11/05/2018 00:00,07:22:00,0,0,1,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,deslar1,1
Apus pallidus,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 1,Slope,34.91607,31.00522,11/05/2018 00:00,07:22:00,0,2,0,0,A,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,palswi3,2
Cursorius cursor,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 1,Slope,34.91607,31.00522,11/05/2018 00:00,07:22:00,0,0,0,1,B,NA,NA,NA,בתעופה גבוהה מאד,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,crccou1,0
Galerida cristata,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 1,Slope,34.91607,31.00522,11/05/2018 00:00,07:22:00,0,1,1,0,A,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,crelar1,2
Galerida cristata,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 1,Slope,34.91607,31.00522,11/05/2018 00:00,07:22:00,0,0,2,1,B,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,crelar1,2
Merops apiaster,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 1,Slope,34.91607,31.00522,11/05/2018 00:00,07:22:00,0,0,0,1,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,eubeat1,0
Onychognathus tristramii,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 1,Slope,34.91607,31.00522,11/05/2018 00:00,07:22:00,0,0,0,2,A,NA,NA,NA,"קולות, סביר בתעופה",NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,trista1,0
Passer domesticus,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 1,Slope,34.91607,31.00522,11/05/2018 00:00,07:22:00,0,0,3,0,A,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,houspa,3
Carpospiza brachydactyla,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 1,Slope,34.91607,31.00522,11/05/2018 00:00,07:22:00,0,7,0,0,A,NA,NA,NA,בתעופה דרומה,NA,7,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,palroc1,7
Streptopelia decaocto,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 1,Slope,34.91607,31.00522,11/05/2018 00:00,07:22:00,0,0,0,1,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,eucdov,0
Ammomanes deserti,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 2,Slope,34.93791,30.96697,03/05/2018 00:00,11:03:00,0,1,1,0,A,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,deslar1,2
Ammomanes deserti,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 2,Slope,34.93791,30.96697,03/05/2018 00:00,11:03:00,0,1,0,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,deslar1,1
Oenanthe lugens,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 2,Slope,34.93791,30.96697,03/05/2018 00:00,11:03:00,0,0,1,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,mouwhe2,1
Alectoris chukar,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 5,Slope,34.88085,30.96964,03/05/2018 00:00,08:25:00,2,0,0,0,A,NA,NA,NA,אמא ואפרוח יחיד,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,chukar,2
Ammomanes deserti,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 5,Slope,34.88085,30.96964,03/05/2018 00:00,08:25:00,1,3,0,0,A,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,deslar1,4
Ammomanes deserti,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 5,Slope,34.88085,30.96964,03/05/2018 00:00,08:25:00,0,0,1,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,deslar1,1
Falco tinnunculus,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 5,Slope,34.88085,30.96964,03/05/2018 00:00,08:25:00,0,0,0,1,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,eurkes,0
Onychognathus tristramii,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 5,Slope,34.88085,30.96964,03/05/2018 00:00,08:25:00,0,0,2,0,A,NA,NA,NA,במעוף,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,trista1,2
Carpospiza brachydactyla,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 5,Slope,34.88085,30.96964,03/05/2018 00:00,08:25:00,0,0,70,0,A,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,palroc1,70
Scotocerca inquieta,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 5,Slope,34.88085,30.96964,03/05/2018 00:00,08:25:00,0,1,0,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,stswar1,1
Streptopelia decaocto,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 5,Slope,34.88085,30.96964,03/05/2018 00:00,08:25:00,0,1,0,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,eucdov,1
Sylvia atricapilla,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Slope 5,Slope,34.88085,30.96964,03/05/2018 00:00,08:25:00,0,1,0,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,blackc1,1
Ammomanes deserti,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 2,Wadi,34.92505,30.95706,03/05/2018 00:00,10:18:00,0,2,0,0,A,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,deslar1,2
Ammomanes deserti,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 2,Wadi,34.92505,30.95706,03/05/2018 00:00,10:18:00,0,1,0,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,deslar1,1
Buteo buteo,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 2,Wadi,34.92505,30.95706,03/05/2018 00:00,10:18:00,0,0,0,1,B,NA,NA,NA,במעוף,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,combuz1,0
Chloris chloris,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 2,Wadi,34.92505,30.95706,03/05/2018 00:00,10:18:00,2,0,0,0,A,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,eurgre1,2
Ptyonoprogne fuligula,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 2,Wadi,34.92505,30.95706,03/05/2018 00:00,10:18:00,0,2,0,0,A,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,rocmar2,2
Oenanthe lugens,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 2,Wadi,34.92505,30.95706,03/05/2018 00:00,10:18:00,1,0,1,0,A,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,mouwhe2,2
Ammomanes deserti,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 41,Wadi,34.92111,30.95963,03/05/2018 00:00,09:59:00,0,1,0,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,deslar1,1
Ammomanes deserti,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 41,Wadi,34.92111,30.95963,03/05/2018 00:00,09:59:00,0,0,1,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,deslar1,1
Corvus ruficollis,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 41,Wadi,34.92111,30.95963,03/05/2018 00:00,09:59:00,0,0,1,0,A,NA,NA,NA,במעוף,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,brnrav1,1
Ptyonoprogne fuligula,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 41,Wadi,34.92111,30.95963,03/05/2018 00:00,09:59:00,0,0,1,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,rocmar2,1
Oenanthe lugens,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 41,Wadi,34.92111,30.95963,03/05/2018 00:00,09:59:00,0,0,1,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,mouwhe2,1
Oenanthe lugens,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 41,Wadi,34.92111,30.95963,03/05/2018 00:00,09:59:00,0,1,0,0,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,mouwhe2,1
Alectoris chukar,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 5,Wadi,34.89503,30.97371,03/05/2018 00:00,07:33:00,0,0,0,1,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,chukar,0
Apus pallidus,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 5,Wadi,34.89503,30.97371,03/05/2018 00:00,07:33:00,2,0,0,0,B,NA,NA,NA,בתעופה,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,palswi3,2
Buteo buteo,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 5,Wadi,34.89503,30.97371,03/05/2018 00:00,07:33:00,0,0,0,1,B,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,combuz1,0
Chloris chloris,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 5,Wadi,34.89503,30.97371,03/05/2018 00:00,07:33:00,0,1,1,0,B,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,eurgre1,2
Cercotrichas galactotes,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 5,Wadi,34.89503,30.97371,03/05/2018 00:00,07:33:00,0,0,1,0,A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,rutscr1,1
Galerida cristata,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 5,Wadi,34.89503,30.97371,03/05/2018 00:00,07:33:00,0,2,0,0,A,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,crelar1,2
Galerida cristata,T2,2018,Spring,Negev Highlands,NA,Yeruham,Yeruham Far Wadi 5,Wadi,34.89503,30.97371,03/05/2018 00:00,07:33:00,0,1,2,0,B,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FALSE,NA,Far,NA,NA,,NA,NA,crelar1,3
