SciName,campaign,year,season,unit,subunit,site,point_name,habitat,orig_lon,orig_lat,date,time,rad_0_20,rad_20_100,rad_100_250,rad_over_250,protocol,monitors_name,comment_weather,comment_disturbances,notes,record_id,total_count,weather_desc,wind,precipitation,temperature,clouds,disturbances,pilot,agriculture,settlements,dunes,land_use,interaction,protocol.version,established,SPECIES_CODE,count_under_250,latitude,longitude
Cinnyris osea,T0,2012,Spring,Negev Highlands,,Mitzpe Ramon,Mitzpe Ramon Near 5,Slope,34.79852,30.62026,19/04/2012 00:00,,0,0,1,0,,,,,,,1,,,,,,,True,,Near,,,,,,palsun2,1,30.62026,34.79852
Passer domesticus,T0,2012,Spring,Negev Highlands,,Mitzpe Ramon,Mitzpe Ramon Near 5,Slope,34.79852,30.62026,19/04/2012 00:00,,0,0,10,10,,,,,,,20,,,,,,,True,,Near,,,,,,houspa,10,30.62026,34.79852
Pycnonotus xanthopygos,T0,2012,Spring,Negev Highlands,,Mitzpe Ramon,Mitzpe Ramon Near 5,Slope,34.79852,30.62026,19/04/2012 00:00,,0,3,2,1,,,,,,,6,,,,,,,True,,Near,,,,,,whsbul1,5,30.62026,34.79852
Spilopelia senegalensis,T0,2012,Spring,Negev Highlands,,Mitzpe Ramon,Mitzpe Ramon Near 5,Slope,34.79852,30.62026,19/04/2012 00:00,,0,0,2,0,,,,,,,2,,,,,,,True,,Near,,,,,,laudov1,2,30.62026,34.79852
Sylvia atricapilla,T0,2012,Spring,Negev Highlands,,Mitzpe Ramon,Mitzpe Ramon Near 5,Slope,34.79852,30.62026,19/04/2012 00:00,,1,2,1,0,,,,,,,4,,,,,,,True,,Near,,,,,,blackc1,4,30.62026,34.79852
Falco tinnunculus,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 2,Slope,34.79583,30.8565,20/06/2014 00:00,,0,0,0,1,,,,,,,1,,,,,,,False,,Far,,,,,,eurkes,0,30.8565,34.79583
Galerida cristata,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 2,Slope,34.79583,30.8565,20/06/2014 00:00,,0,4,2,0,,,,,,,6,,,,,,,False,,Far,,,,,,crelar1,6,30.8565,34.79583
Ptyonoprogne fuligula,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 2,Slope,34.79583,30.8565,20/06/2014 00:00,,0,0,1,0,,,,,,,1,,,,,,,False,,Far,,,,,,rocmar2,1,30.8565,34.79583
Streptopelia decaocto,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 2,Slope,34.79583,30.8565,20/06/2014 00:00,,0,0,0,3,,,,,,,3,,,,,,,False,,Far,,,,,,eucdov,0,30.8565,34.79583
Ammomanes deserti,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 2,Slope,34.79583,30.8565,03/04/2016 00:00,08:24:00,0,2,0,0,,,,,,,2,,,,,,,False,,Far,,,,,,deslar1,2,30.8565,34.79583
Apus apus,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 2,Slope,34.79583,30.8565,03/04/2016 00:00,08:24:00,0,0,2,0,,,,,,,2,,,,,,,False,,Far,,,,,,comswi,2,30.8565,34.79583
Falco tinnunculus,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 2,Slope,34.79583,30.8565,03/04/2016 00:00,08:24:00,0,0,1,0,,,,,,,1,,,,,,,False,,Far,,,,,,eurkes,1,30.8565,34.79583
Galerida cristata,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 2,Slope,34.79583,30.8565,03/04/2016 00:00,08:24:00,0,1,0,0,,,,,,,1,,,,,,,False,,Far,,,,,,crelar1,1,30.8565,34.79583
Onychognathus tristramii,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 2,Slope,34.79583,30.8565,03/04/2016 00:00,08:24:00,0,0,2,0,,,,,,,2,,,,,,,False,,Far,,,,,,trista1,2,30.8565,34.79583
Ammomanes deserti,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 8,Slope,34.75744,30.8536,18/06/2014 00:00,,0,1,1,2,,,,,,,4,,,,,,,False,,Far,,,,,,deslar1,2,30.8536,34.75744
Ammoperdix heyi,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 8,Slope,34.75744,30.8536,18/06/2014 00:00,,0,0,2,0,,,,,,,2,,,,,,,False,,Far,,,,,,sanpar1,2,30.8536,34.75744
Oenanthe melanura,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 8,Slope,34.75744,30.8536,18/06/2014 00:00,,0,0,2,0,,,,,,,2,,,,,,,False,,Far,,,,,,blacks1,2,30.8536,34.75744
Falco tinnunculus,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 8,Slope,34.75744,30.8536,18/06/2014 00:00,,0,0,0,1,,,,,,,1,,,,,,,False,,Far,,,,,,eurkes,0,30.8536,34.75744
Galerida cristata,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 8,Slope,34.75744,30.8536,18/06/2014 00:00,,0,0,3,0,,,,,,,3,,,,,,,False,,Far,,,,,,crelar1,3,30.8536,34.75744
Pterocles orientalis,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 8,Slope,34.75744,30.8536,18/06/2014 00:00,,0,0,2,0,,,,,,,2,,,,,,,False,,Far,,,,,,blbsan1,2,30.8536,34.75744
Ammomanes deserti,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 8,Slope,34.75744,30.8536,08/04/2016 00:00,07:01:00,0,2,0,0,,,,,,,2,,,,,,,False,,Far,,,,,,deslar1,2,30.8536,34.75744
Oenanthe melanura,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 8,Slope,34.75744,30.8536,08/04/2016 00:00,07:01:00,0,1,0,0,,,,,,,1,,,,,,,False,,Far,,,,,,blacks1,1,30.8536,34.75744
Galerida cristata,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 8,Slope,34.75744,30.8536,08/04/2016 00:00,07:01:00,1,2,0,0,,,,,,,3,,,,,,,False,,Far,,,,,,crelar1,3,30.8536,34.75744
Galerida cristata,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 8,Slope,34.75744,30.8536,08/04/2016 00:00,07:01:00,0,0,0,1,,,,,,,1,,,,,,,False,,Far,,,,,,crelar1,0,30.8536,34.75744
Corvus ruficollis,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 9,Slope,34.80234,30.85467,20/06/2014 00:00,,0,0,3,0,,,,,,,3,,,,,,,False,,Far,,,,,,brnrav1,3,30.85467,34.80234
Galerida cristata,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 9,Slope,34.80234,30.85467,20/06/2014 00:00,,0,1,2,3,,,,,,,6,,,,,,,False,,Far,,,,,,crelar1,3,30.85467,34.80234
Neophron percnopterus,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 9,Slope,34.80234,30.85467,20/06/2014 00:00,,0,0,0,2,,,,,,,2,,,,,,,False,,Far,,,,,,egyvul1,0,30.85467,34.80234
Oenanthe lugens,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 9,Slope,34.80234,30.85467,20/06/2014 00:00,,0,0,1,1,,,,,,,2,,,,,,,False,,Far,,,,,,mouwhe2,1,30.85467,34.80234
Galerida cristata,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 9,Slope,34.80234,30.85467,03/04/2016 00:00,08:05:00,1,1,1,1,,,,,,,4,,,,,,,False,,Far,,,,,,crelar1,3,30.85467,34.80234
Oenanthe lugens,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 9,Slope,34.80234,30.85467,03/04/2016 00:00,08:05:00,1,0,0,0,,,,,,,1,,,,,,,False,,Far,,,,,,mouwhe2,1,30.85467,34.80234
Onychognathus tristramii,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Slope 9,Slope,34.80234,30.85467,03/04/2016 00:00,08:05:00,4,0,2,0,,,,,,,6,,,,,,,False,,Far,,,,,,trista1,6,30.85467,34.80234
Alectoris chukar,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,18/06/2014 00:00,,0,0,3,0,,,,,,,3,,,,,,,False,,Far,,,,,,chukar,3,30.85328,34.76617
Ammomanes deserti,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,18/06/2014 00:00,,1,0,1,0,,,,,,,2,,,,,,,False,,Far,,,,,,deslar1,2,30.85328,34.76617
Cercotrichas galactotes,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,18/06/2014 00:00,,0,0,1,0,,,,,,,1,,,,,,,False,,Far,,,,,,rutscr1,1,30.85328,34.76617
Galerida cristata,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,18/06/2014 00:00,,0,1,1,0,,,,,,,2,,,,,,,False,,Far,,,,,,crelar1,2,30.85328,34.76617
Lanius excubitor,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,18/06/2014 00:00,,0,2,2,0,,,,,,,4,,,,,,,False,,Far,,,,,,norshr1,4,30.85328,34.76617
Oenanthe lugens,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,18/06/2014 00:00,,0,0,0,1,,,,,,,1,,,,,,,False,,Far,,,,,,mouwhe2,0,30.85328,34.76617
Prinia gracilis,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,18/06/2014 00:00,,0,3,1,0,,,,,,,4,,,,,,,False,,Far,,,,,,grapri1,4,30.85328,34.76617
Streptopelia decaocto,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,18/06/2014 00:00,,0,0,2,2,,,,,,,4,,,,,,,False,,Far,,,,,,eucdov,2,30.85328,34.76617
Galerida cristata,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,08/04/2016 00:00,06:44:00,0,1,1,0,,,,,,,2,,,,,,,False,,Far,,,,,,crelar1,2,30.85328,34.76617
Cinnyris osea,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,08/04/2016 00:00,06:44:00,2,0,0,0,,,,,,,2,,,,,,,False,,Far,,,,,,palsun2,2,30.85328,34.76617
Onychognathus tristramii,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,08/04/2016 00:00,06:44:00,0,0,0,2,,,,,,,2,,,,,,,False,,Far,,,,,,trista1,0,30.85328,34.76617
Scotocerca inquieta,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,08/04/2016 00:00,06:44:00,0,2,0,0,,,,,,,2,,,,,,,False,,Far,,,,,,stswar1,2,30.85328,34.76617
Sylvia atricapilla,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,08/04/2016 00:00,06:44:00,0,2,0,0,,,,,,,2,,,,,,,False,,Far,,,,,,blackc1,2,30.85328,34.76617
Curruca crassirostris,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,08/04/2016 00:00,06:44:00,0,1,0,0,,,,,,,1,,,,,,,False,,Far,,,,,,eaowar2,1,30.85328,34.76617
Curruca curruca,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 5,Wadi,34.76617,30.85328,08/04/2016 00:00,06:44:00,1,1,0,0,,,,,,,2,,,,,,,False,,Far,,,,,,leswhi4,2,30.85328,34.76617
Ammomanes deserti,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,18/06/2014 00:00,,0,2,0,0,,,,,,,2,,,,,,,False,,Far,,,,,,deslar1,2,30.86409,34.77397
Galerida cristata,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,18/06/2014 00:00,,0,1,1,0,,,,,,,2,,,,,,,False,,Far,,,,,,crelar1,2,30.86409,34.77397
Oenanthe lugens,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,18/06/2014 00:00,,0,1,0,0,,,,,,,1,,,,,,,False,,Far,,,,,,mouwhe2,1,30.86409,34.77397
Prinia gracilis,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,18/06/2014 00:00,,0,0,2,0,,,,,,,2,,,,,,,False,,Far,,,,,,grapri1,2,30.86409,34.77397
Pycnonotus xanthopygos,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,18/06/2014 00:00,,0,2,0,0,,,,,,,2,,,,,,,False,,Far,,,,,,whsbul1,2,30.86409,34.77397
Scotocerca inquieta,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,18/06/2014 00:00,,0,0,1,0,,,,,,,1,,,,,,,False,,Far,,,,,,stswar1,1,30.86409,34.77397
Streptopelia decaocto,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,18/06/2014 00:00,,0,2,2,0,,,,,,,4,,,,,,,False,,Far,,,,,,eucdov,4,30.86409,34.77397
Argya squamiceps,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,18/06/2014 00:00,,0,4,0,0,,,,,,,4,,,,,,,False,,Far,,,,,,arabab1,4,30.86409,34.77397
Galerida cristata,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,28/03/2016 00:00,06:38:00,0,0,0,1,,,,,,,1,,,,,,,False,,Far,,,,,,crelar1,0,30.86409,34.77397
Galerida cristata,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,28/03/2016 00:00,06:38:00,0,0,1,0,,,,,,,1,,,,,,,False,,Far,,,,,,crelar1,1,30.86409,34.77397
Lanius excubitor,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,28/03/2016 00:00,06:38:00,1,0,0,0,,,,,,,1,,,,,,,False,,Far,,,,,,norshr1,1,30.86409,34.77397
Scotocerca inquieta,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,28/03/2016 00:00,06:38:00,0,0,1,0,,,,,,,1,,,,,,,False,,Far,,,,,,stswar1,1,30.86409,34.77397
Streptopelia decaocto,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 6,Wadi,34.77397,30.86409,28/03/2016 00:00,06:38:00,0,0,0,1,,,,,,,1,,,,,,,False,,Far,,,,,,eucdov,0,30.86409,34.77397
Alectoris chukar,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 7,Wadi,34.7644,30.86356,18/06/2014 00:00,,0,0,4,0,,,,,,,4,,,,,,,False,,Far,,,,,,chukar,4,30.86356,34.7644
Ammomanes deserti,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 7,Wadi,34.7644,30.86356,18/06/2014 00:00,,0,2,1,1,,,,,,,4,,,,,,,False,,Far,,,,,,deslar1,3,30.86356,34.7644
Corvus ruficollis,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 7,Wadi,34.7644,30.86356,18/06/2014 00:00,,0,0,2,0,,,,,,,2,,,,,,,False,,Far,,,,,,brnrav1,2,30.86356,34.7644
Scotocerca inquieta,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 7,Wadi,34.7644,30.86356,18/06/2014 00:00,,0,0,2,0,,,,,,,2,,,,,,,False,,Far,,,,,,stswar1,2,30.86356,34.7644
Ammomanes deserti,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 7,Wadi,34.7644,30.86356,08/04/2016 00:00,07:27:00,1,1,0,0,,,,,,,2,,,,,,,False,,Far,,,,,,deslar1,2,30.86356,34.7644
Corvus ruficollis,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 7,Wadi,34.7644,30.86356,08/04/2016 00:00,07:27:00,0,0,2,0,,,,,,,2,,,,,,,False,,Far,,,,,,brnrav1,2,30.86356,34.7644
Pycnonotus xanthopygos,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 7,Wadi,34.7644,30.86356,08/04/2016 00:00,07:27:00,0,0,1,0,,,,,,,1,,,,,,,False,,Far,,,,,,whsbul1,1,30.86356,34.7644
Scotocerca inquieta,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Far Wadi 7,Wadi,34.7644,30.86356,08/04/2016 00:00,07:27:00,0,0,1,0,,,,,,,1,,,,,,,False,,Far,,,,,,stswar1,1,30.86356,34.7644
Galerida cristata,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,18/06/2014 00:00,,0,1,2,1,,,,,,,4,,,,,,,False,,Near,,,,,,crelar1,3,30.84971,34.78768
Gyps fulvus,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,18/06/2014 00:00,,0,0,0,3,,,,,,,3,,,,,,,False,,Near,,,,,,eurgri1,0,30.84971,34.78768
Ptyonoprogne fuligula,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,18/06/2014 00:00,,0,0,2,0,,,,,,,2,,,,,,,False,,Near,,,,,,rocmar2,2,30.84971,34.78768
Cinnyris osea,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,18/06/2014 00:00,,0,1,1,0,,,,,,,2,,,,,,,False,,Near,,,,,,palsun2,2,30.84971,34.78768
Passer domesticus,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,18/06/2014 00:00,,0,0,5,3,,,,,,,8,,,,,,,False,,Near,,,,,,houspa,5,30.84971,34.78768
Pycnonotus xanthopygos,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,18/06/2014 00:00,,0,2,2,0,,,,,,,4,,,,,,,False,,Near,,,,,,whsbul1,4,30.84971,34.78768
Spilopelia senegalensis,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,18/06/2014 00:00,,0,0,3,0,,,,,,,3,,,,,,,False,,Near,,,,,,laudov1,3,30.84971,34.78768
Streptopelia decaocto,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,18/06/2014 00:00,,0,0,2,1,,,,,,,3,,,,,,,False,,Near,,,,,,eucdov,2,30.84971,34.78768
Oenanthe melanura,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,25/03/2016 00:00,08:31:00,1,0,0,1,,,,,,,2,,,,,,,False,,Near,,,,,,blacks1,1,30.84971,34.78768
Oenanthe melanura,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,25/03/2016 00:00,08:31:00,0,0,0,1,,,,,,,1,,,,,,,False,,Near,,,,,,blacks1,0,30.84971,34.78768
Onychognathus tristramii,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,25/03/2016 00:00,08:31:00,0,0,0,1,,,,,,,1,,,,,,,False,,Near,,,,,,trista1,0,30.84971,34.78768
Onychognathus tristramii,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,25/03/2016 00:00,08:31:00,0,0,0,2,,,,,,,2,,,,,,,False,,Near,,,,,,trista1,0,30.84971,34.78768
Passer domesticus,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,25/03/2016 00:00,08:31:00,0,0,0,10,,,,,,,10,,,,,,,False,,Near,,,,,,houspa,0,30.84971,34.78768
Pycnonotus xanthopygos,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,25/03/2016 00:00,08:31:00,0,0,0,1,,,,,,,1,,,,,,,False,,Near,,,,,,whsbul1,0,30.84971,34.78768
Streptopelia decaocto,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 1,Slope,34.78768,30.84971,25/03/2016 00:00,08:31:00,0,2,0,0,,,,,,,2,,,,,,,False,,Near,,,,,,eucdov,2,30.84971,34.78768
Columba livia,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,18/06/2014 00:00,,0,5,6,0,,,,,,,11,,,,,,,False,,Near,,,,,,rocpig,11,30.85638,34.78437
Corvus cornix,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,18/06/2014 00:00,,0,0,1,1,,,,,,,2,,,,,,,False,,Near,,,,,,hoocro1,1,30.85638,34.78437
Galerida cristata,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,18/06/2014 00:00,,0,1,2,1,,,,,,,4,,,,,,,False,,Near,,,,,,crelar1,3,30.85638,34.78437
Pycnonotus xanthopygos,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,18/06/2014 00:00,,0,0,2,0,,,,,,,2,,,,,,,False,,Near,,,,,,whsbul1,2,30.85638,34.78437
Spilopelia senegalensis,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,18/06/2014 00:00,,0,0,0,3,,,,,,,3,,,,,,,False,,Near,,,,,,laudov1,0,30.85638,34.78437
Streptopelia decaocto,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,18/06/2014 00:00,,0,0,3,1,,,,,,,4,,,,,,,False,,Near,,,,,,eucdov,3,30.85638,34.78437
Columba livia,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,25/03/2016 00:00,08:14:00,0,4,0,0,,,,,,,4,,,,,,,False,,Near,,,,,,rocpig,4,30.85638,34.78437
Columba livia,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,25/03/2016 00:00,08:14:00,2,0,0,0,,,,,,,2,,,,,,,False,,Near,,,,,,rocpig,2,30.85638,34.78437
Galerida cristata,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,25/03/2016 00:00,08:14:00,0,1,2,1,,,,,,,4,,,,,,,False,,Near,,,,,,crelar1,3,30.85638,34.78437
Onychognathus tristramii,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,25/03/2016 00:00,08:14:00,0,0,0,1,,,,,,,1,,,,,,,False,,Near,,,,,,trista1,0,30.85638,34.78437
Passer domesticus,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,25/03/2016 00:00,08:14:00,1,1,5,0,,,,,,,7,,,,,,,False,,Near,,,,,,houspa,7,30.85638,34.78437
Pycnonotus xanthopygos,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,25/03/2016 00:00,08:14:00,0,1,0,0,,,,,,,1,,,,,,,False,,Near,,,,,,whsbul1,1,30.85638,34.78437
Spilopelia senegalensis,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,25/03/2016 00:00,08:14:00,0,1,0,0,,,,,,,1,,,,,,,False,,Near,,,,,,laudov1,1,30.85638,34.78437
Vanellus spinosus,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 3,Slope,34.78437,30.85638,25/03/2016 00:00,08:14:00,0,1,1,0,,,,,,,2,,,,,,,False,,Near,,,,,,spwlap1,2,30.85638,34.78437
Oenanthe melanura,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,18/06/2014 00:00,,0,1,1,0,,,,,,,2,,,,,,,False,,Near,,,,,,blacks1,2,30.85191,34.77508
Cinnyris osea,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,18/06/2014 00:00,,0,1,1,0,,,,,,,2,,,,,,,False,,Near,,,,,,palsun2,2,30.85191,34.77508
Onychognathus tristramii,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,18/06/2014 00:00,,0,2,0,0,,,,,,,2,,,,,,,False,,Near,,,,,,trista1,2,30.85191,34.77508
Passer domesticus,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,18/06/2014 00:00,,0,2,5,3,,,,,,,10,,,,,,,False,,Near,,,,,,houspa,7,30.85191,34.77508
Pycnonotus xanthopygos,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,18/06/2014 00:00,,0,2,4,0,,,,,,,6,,,,,,,False,,Near,,,,,,whsbul1,6,30.85191,34.77508
Spilopelia senegalensis,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,18/06/2014 00:00,,1,0,2,0,,,,,,,3,,,,,,,False,,Near,,,,,,laudov1,3,30.85191,34.77508
Streptopelia decaocto,T0,2014,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,18/06/2014 00:00,,1,3,2,0,,,,,,,6,,,,,,,False,,Near,,,,,,eucdov,6,30.85191,34.77508
Apus apus,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,25/03/2016 00:00,07:56:00,0,0,1,0,,,,,,,1,,,,,,,False,,Near,,,,,,comswi,1,30.85191,34.77508
Oenanthe melanura,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,25/03/2016 00:00,07:56:00,0,0,1,0,,,,,,,1,,,,,,,False,,Near,,,,,,blacks1,1,30.85191,34.77508
Oenanthe melanura,T1,2016,Spring,Negev Highlands,,Sde Boker,Sde Boker Near Slope 4,Slope,34.77508,30.85191,25/03/2016 00:00,07:56:00,0,0,0,1,,,,,,,1,,,,,,,False,,Near,,,,,,blacks1,0,30.85191,34.77508
